Channel,Created at,Product,Issue,Sub Type,Handled
Inapp,,,,,Bot
Inapp,,,,,Bot
Inapp,,,,,Bot
Inapp,,,,,Bot
Inapp,,,,,Bot
Webchat,,,,,Bot
Webchat,,,,,Bot
Webchat,,,,,Bot
Webchat,,,,,Bot
Inapp,,PM,Subs Activation,Price Inquiry,Human
Inapp,,,,,Bot
Inapp,,,,,Bot
Inapp,,,,,Bot
Webchat,,,,,Bot
Webchat,,NA,No Reason,,Bot
Inapp,,,,,Bot
Webchat,,NA,No Reason,,Bot
Inapp,,,,,Bot
Webchat,,,,,Bot
Inapp,,,,,Bot
Webchat,,,,,Bot
Webchat,,,,,Bot
Inapp,,,,,Bot
Inapp,,,,,Bot
Webchat,,,,,Bot
Inapp,,,,,Bot
Webchat,,,,,Bot
Webchat,,,,,Bot
Inapp,,,,,Bot
Inapp,,,,,Bot
Inapp,,RV Mini Cam,Return and Refund,,Human
Inapp,,PM,Subs Cancellation,,Human
Webchat,,,,,Bot
Inapp,,,,,Bot
Inapp,,,,,Bot
Inapp,,RV Mini Cam,Registration Issue,,Human
Webchat,,,,,Bot
Inapp,,,,,Bot
Inapp,,,,,Bot
Inapp,,4g Mini,Connection,,Human
Webchat,,,,,Bot
Webchat,,,,,Bot
Inapp,,,,,Bot
Inapp,,,,,Bot
Webchat,,,,,Bot
Inapp,,PM,DNR,,Human
Webchat,,4g Mini,Presales,Combo Plan,Human
Inapp,,,,,Bot
Webchat,,,,,Bot
Inapp,,PM,DNR,,Human
Inapp,,PM,Subs Activation,Discount Request,Human
Inapp,,,,,Bot
Inapp,,,,,Bot
Webchat,,PM,Presales,Device Model Query,Human
Webchat,,,,,Bot
Inapp,,4G Camera,App Loading,,Human
Inapp,,PM,App Query,Turn Off,Human
Webchat,,,,,Bot
Inapp,,,,,Bot
Webchat,,,,,Bot
Inapp,,PM,DNR,,Human
Webchat,,,,,Bot
Webchat,,,,,Bot
Inapp,,,,,Bot
Webchat,,,,,Bot
Inapp,,,,,Bot
Webchat,,PM,Subs Reactivation,,Human
Webchat,,,,,Bot
Webchat,,,,,Bot
Webchat,,,,,Bot
Webchat,,PM,Subs Activation,Discount Request,Human
Inapp,,,,,Bot
Inapp,,PM,Subs Cancellation,,Human
Webchat,,4g Mini,SIM Card not Found,,Human
Inapp,,,,,Bot
Webchat,,,,,Bot
Inapp,,,,,Bot
Webchat,,,,,Bot
Webchat,,,,,Bot
Inapp,,PM,Device Removal,,Human
Inapp,,RV Mini Cam,Connection,,Human
Inapp,,,,,Bot
Inapp,,,,,Bot
Webchat,,,,,Bot
Inapp,,,,,Bot
Webchat,,4g Mini,Accessories,,Human
Inapp,,4g Mini,Subs Reactivation,Downgrade,Human
Webchat,,,,,Bot
Webchat,,4g Mini,Accessories,,Human
Webchat,,4g Mini,App Navigation,Pan Issue,Human
Inapp,,,,,Bot
Inapp,,,,,Bot
Inapp,,,,,Bot
Inapp,,RV Mini Cam,Connection,,Human
Inapp,,,,,Bot
Webchat,,,,,Bot
Webchat,,,,,Bot
Inapp,,,,,Bot
Webchat,,,,,Bot
Inapp,,,,,Bot
Inapp,,4g Mini,Discount Code Request,,Human
Webchat,,,,,Bot
Webchat,,4g Mini,Discount Code Request,,Human
Inapp,,4g Mini,Motion Alerts,,Human
Inapp,,,,,Bot
Webchat,,,,,Bot
Inapp,,,,,Bot
Webchat,,,,,Bot
Webchat,,,,,Bot
Webchat,,,,,Bot
Inapp,,4g Mini,Discount Code Request,,Human
Inapp,,4g Mini,Subs Mapping,,Human
Webchat,,4g Mini,Plan Mapping,,Human
Webchat,,,,,Bot
Inapp,,,,,Bot
Inapp,,,,,Bot
Webchat,,,,,Bot
Inapp,,,,,Bot
Inapp,,PM,Discount Code Request,,Human
Inapp,,PM,DNR,,Human
Inapp,,,,,Bot
Inapp,,,,,Bot
Inapp,,,,,Bot
Webchat,,,,,Bot
Webchat,,PM,DNR,,Human
Inapp,,,,,Bot
Inapp,,,,,Bot
Inapp,,,,,Bot
Inapp,,,,,Bot
Webchat,,,,,Bot
Inapp,,,,,Bot
Webchat,,,,,Bot
Inapp,,,,,Bot
Inapp,,,,,Bot
Webchat,,,,,Bot
Webchat,,,,,Bot
Webchat,,PM,Accessories,Stock Issue,Human
Webchat,,,,,Bot
Webchat,,PM,Subs Activation,Combo Plan,Human
Inapp,,Waggle.org,NA,,Human
Inapp,,,,,Bot
Inapp,,,,,Bot
Inapp,,,,,Bot
Webchat,,,,,Bot
Inapp,,,,,Bot
Webchat,,,,,Bot
Inapp,,PM,DNR,,Human
Webchat,,RV Mini Cam,Presales,Functionalities,Human
Webchat,,,,,Bot
Webchat,,,,,Bot
Webchat,,,,,Bot
Webchat,,4G Camera,Device Query,Mounting,Human
Inapp,,,,,Bot
Webchat,,,,,Bot
Inapp,,PM,DNR,,Human
Inapp,,,,,Bot
Webchat,,,,,Bot
Webchat,,,,,Bot
Webchat,,,,,Bot
Inapp,,PM,DNR,,Human
Inapp,,,,,Bot
Webchat,,,,,Bot
Inapp,,,,,Bot
Inapp,,,,,Bot
Inapp,,PM,DNR,,Human
Inapp,,PM,Subs Activation,Subs Inquiry,Human
Inapp,,,,,Bot
Webchat,,,,,Bot
Webchat,,,,,Bot
Inapp,,,,,Bot
Inapp,,,,,Bot
Inapp,,,,,Bot
Inapp,,,,,Bot
Inapp,,PM,App Issue,Unable to proceed after payment,Human
Inapp,,RV Mini Cam,Connection,,Human
Webchat,,,,,Bot
Webchat,,,,,Bot
Webchat,,,,,Bot
Webchat,,,,,Bot
Inapp,,PM,DNR,,Human
Inapp,01-04-2026,,,,Bot
Webapp,01-04-2026,PM,Subs Mapping,,Human
Inapp,01-04-2026,,,,Bot
Webapp,01-04-2026,,,,Bot
Inapp,01-04-2026,4g Mini,Subs Mapping,Wrong Plan purchased,Human
Webapp,01-04-2026,,,,Bot
Inapp,01-04-2026,,,,Bot
Inapp,01-04-2026,PM,Subs Cancellation,,Human
Inapp,01-04-2026,,,,Bot
Webapp,01-04-2026,,,,Bot
Webapp,01-04-2026,,,,Bot
Inapp,01-04-2026,,,,Bot
Inapp,01-04-2026,,,,Bot
Inapp,01-04-2026,,,,Bot
Inapp,01-04-2026,,,,Bot
Webapp,01-04-2026,,,,Bot
Webapp,01-04-2026,,,,Bot
Inapp,01-04-2026,,,,Bot
Webapp,01-04-2026,,,,Bot
Webapp,01-04-2026,,,,Bot
Inapp,01-04-2026,,,,Bot
Webapp,01-04-2026,,,,Bot
Inapp,01-04-2026,,,,Bot
Inapp,01-04-2026,,,,Bot
Inapp,01-04-2026,,,,Bot
Inapp,01-04-2026,,,,Bot
Webapp,01-04-2026,,,,Bot
Webapp,01-04-2026,,,,Bot
Inapp,01-04-2026,,,,Bot
Inapp,01-04-2026,,,,Bot
Webapp,01-04-2026,Waggle Cam Pro,Connection,Reconfigure,Human
Inapp,01-04-2026,,,,Bot
Webapp,01-04-2026,,,,Bot
Inapp,01-04-2026,,,,Bot
Inapp,01-04-2026,PM,Subs Activation,Combo Plan,Human
Inapp,01-04-2026,4g Mini,Connection,,Human
Webapp,01-04-2026,PM,Subs Cancellation,,Human
Webapp,01-04-2026,4g Mini,Presales,Subs Inquiry,Human
Inapp,01-04-2026,,,,Bot
Webapp,01-04-2026,,,,Bot
Webapp,01-04-2026,,,,Bot
Webapp,01-04-2026,,,,Bot
Inapp,01-04-2026,,,,Bot
Webapp,01-04-2026,,,,Bot
Inapp,01-04-2026,,,,Bot
Inapp,01-04-2026,,,,Bot
Inapp,01-04-2026,,,,Bot
Webapp,01-04-2026,4g Mini,Connection,,Human
Webapp,01-04-2026,,,,Bot
Webapp,01-04-2026,,,,Bot
Webapp,02-04-2026,,,,Bot
Webapp,02-04-2026,,,,Bot
Inapp,02-04-2026,PM,Subs Reactivation,,Human
Webapp,02-04-2026,PM,DNR,,Human
Webapp,02-04-2026,,,,Bot
Inapp,02-04-2026,,,,Bot
Inapp,02-04-2026,,,,Bot
Webapp,02-04-2026,,,,Bot
Inapp,02-04-2026,,,,Bot
Webapp,02-04-2026,,,,Bot
Inapp,02-04-2026,,,,Bot
Webapp,02-04-2026,,,,Bot
Inapp,02-04-2026,PM,DNR,,Human
Inapp,02-04-2026,,,,Bot
Inapp,02-04-2026,,,,Bot
Inapp,02-04-2026,Waggle Cam Pro,Connection,,Human
Inapp,02-04-2026,,,,Bot
Inapp,02-04-2026,,,,Bot
Inapp,02-04-2026,PM,DNR,,Human
Inapp,02-04-2026,,,,Bot
Inapp,02-04-2026,,,,Bot
Webapp,02-04-2026,RV Mini Cam,Subs Cancellation,,Human
Inapp,02-04-2026,,,,Bot
Webapp,02-04-2026,,,,Bot
Webapp,02-04-2026,,,,Bot
Inapp,02-04-2026,PM,Subs Reactivation,,Human
Webapp,02-04-2026,,,,Bot
Webapp,02-04-2026,,,,Bot
Webapp,02-04-2026,PM,Device Query,Functionalities,Human
Inapp,02-04-2026,,,,Bot
Webapp,02-04-2026,,,,Bot
Inapp,02-04-2026,,,,Bot
Inapp,02-04-2026,PM,DNR,,Human
Webapp,02-04-2026,,,,Bot
Inapp,02-04-2026,,,,Bot
Webapp,03-04-2026,,,,Bot
Inapp,03-04-2026,,,,Bot
Inapp,03-04-2026,,,,Bot
Inapp,03-04-2026,PM,Device Removal,,Human
Webapp,03-04-2026,,,,Bot
Inapp,03-04-2026,,,,Bot
Inapp,03-04-2026,4g Mini,Motion Alerts,,Human
Webapp,03-04-2026,,,,Bot
Webapp,03-04-2026,,,,Bot
Inapp,03-04-2026,,,,Bot
Webapp,03-04-2026,,,,Bot
Inapp,03-04-2026,PM,Device Removal,,Human
Inapp,03-04-2026,,,,Bot
Inapp,03-04-2026,PM,DNR,,Human
Inapp,03-04-2026,,,,Bot
Webapp,03-04-2026,,,,Bot
Webapp,03-04-2026,,,,Bot
Webapp,03-04-2026,,,,Bot
Webapp,03-04-2026,,,,Bot
Inapp,03-04-2026,,,,Bot
Inapp,03-04-2026,,,,Bot
Inapp,03-04-2026,,,,Bot
Inapp,03-04-2026,,,,Bot
Inapp,03-04-2026,,,,Bot
Inapp,03-04-2026,,,,Bot
Webapp,03-04-2026,,,,Bot
Webapp,03-04-2026,,,,Bot
Webapp,03-04-2026,,,,Bot
Webapp,03-04-2026,,,,Bot
Inapp,03-04-2026,PM,Subs Activation,Price Inquiry,Human
Inapp,03-04-2026,,,,Bot
Inapp,03-04-2026,,,,Bot
Inapp,03-04-2026,,,,Bot
Webapp,03-04-2026,,,,Bot
Webapp,03-04-2026,,,,Bot
Inapp,03-04-2026,,,,Bot
Webapp,03-04-2026,,,,Bot
Inapp,03-04-2026,,,,Bot
Webapp,03-04-2026,,,,Bot
Inapp,03-04-2026,,,,Bot
Webapp,03-04-2026,,,,Bot
Webapp,03-04-2026,,,,Bot
Inapp,04-04-2026,,,,Bot
Inapp,04-04-2026,,,,Bot
Webapp,04-04-2026,,,,Bot
Inapp,04-04-2026,,,,Bot
Webapp,04-04-2026,,,,Bot
Webapp,04-04-2026,,,,Bot
Inapp,04-04-2026,,,,Bot
Inapp,04-04-2026,,,,Bot
Inapp,04-04-2026,RV Mini Cam,Return and Refund,,Human
Inapp,04-04-2026,PM,Subs Cancellation,,Human
Webapp,04-04-2026,,,,Bot
Inapp,04-04-2026,,,,Bot
Inapp,04-04-2026,,,,Bot
Inapp,04-04-2026,RV Mini Cam,Registration Issue,,Human
Webapp,04-04-2026,,,,Bot
Inapp,04-04-2026,,,,Bot
Inapp,04-04-2026,,,,Bot
Inapp,04-04-2026,4g Mini,Connection,,Human
Webapp,04-04-2026,,,,Bot
Webapp,04-04-2026,,,,Bot
Inapp,04-04-2026,,,,Bot
Inapp,04-04-2026,,,,Bot
Webapp,04-04-2026,,,,Bot
Inapp,04-04-2026,PM,DNR,,Human
Webapp,04-04-2026,4g Mini,Presales,Combo Plan,Human
Inapp,04-04-2026,,,,Bot
Webapp,04-04-2026,,,,Bot
Inapp,04-04-2026,PM,DNR,,Human
Inapp,04-04-2026,PM,Subs Activation,Discount Request,Human
Inapp,04-04-2026,,,,Bot
Inapp,04-04-2026,,,,Bot
Webapp,04-04-2026,PM,Presales,Device Model Query,Human
Webapp,04-04-2026,,,,Bot
Inapp,04-04-2026,4G Camera,App Loading,,Human
Inapp,04-04-2026,PM,App Query,Turn Off,Human
Webapp,04-04-2026,,,,Bot
Inapp,04-04-2026,,,,Bot
Webapp,04-04-2026,,,,Bot
Inapp,04-04-2026,PM,DNR,,Human
Webapp,04-04-2026,,,,Bot
Webapp,04-04-2026,,,,Bot
Inapp,04-04-2026,,,,Bot
Webapp,04-04-2026,,,,Bot
Inapp,04-04-2026,,,,Bot
Webapp,04-04-2026,PM,Subs Reactivation,,Human
Webapp,04-04-2026,,,,Bot
Webapp,04-04-2026,,,,Bot
Webapp,04-04-2026,,,,Bot
Webapp,04-04-2026,PM,Subs Activation,Discount Request,Human
Inapp,04-04-2026,,,,Bot
Inapp,04-04-2026,PM,Subs Cancellation,,Human
Webapp,05-04-2026,4g Mini,SIM Card not Found,,Human
Inapp,05-04-2026,,,,Bot
Webapp,05-04-2026,,,,Bot
Inapp,05-04-2026,,,,Bot
Webapp,05-04-2026,,,,Bot
Webapp,05-04-2026,,,,Bot
Inapp,05-04-2026,PM,Device Removal,,Human
Inapp,05-04-2026,RV Mini Cam,Connection,,Human
Inapp,05-04-2026,,,,Bot
Inapp,05-04-2026,,,,Bot
Webapp,05-04-2026,,,,Bot
Inapp,05-04-2026,,,,Bot
Webapp,05-04-2026,4g Mini,Accessories,,Human
Inapp,05-04-2026,4g Mini,Subs Reactivation,Downgrade,Human
Webapp,05-04-2026,,,,Bot
Webapp,05-04-2026,4g Mini,Accessories,,Human
Webapp,05-04-2026,,,,Bot
Inapp,05-04-2026,,,,Bot
Inapp,05-04-2026,,,,Bot
Inapp,05-04-2026,,,,Bot
Inapp,05-04-2026,RV Mini Cam,Connection,,Human
Inapp,05-04-2026,,,,Bot
Webapp,05-04-2026,,,,Bot
Webapp,05-04-2026,,,,Bot
Inapp,05-04-2026,,,,Bot
Webapp,05-04-2026,,,,Bot
Inapp,05-04-2026,,,,Bot
Inapp,05-04-2026,4g Mini,Discount Code Request,,Human
Webapp,05-04-2026,,,,Bot
Webapp,05-04-2026,4g Mini,Discount Code Request,,Human
Inapp,05-04-2026,4g Mini,Motion Alerts,,Human
Inapp,05-04-2026,,,,Bot
Webapp,05-04-2026,,,,Bot
Inapp,05-04-2026,,,,Bot
Webapp,05-04-2026,,,,Bot
Webapp,05-04-2026,,,,Bot
Webapp,05-04-2026,,,,Bot
Inapp,05-04-2026,4g Mini,Discount Code Request,,Human
Inapp,05-04-2026,4g Mini,Subs Mapping,,Human
Webapp,05-04-2026,4g Mini,Plan Mapping,,Human
Webapp,05-04-2026,,,,Bot
Inapp,05-04-2026,,,,Bot
Inapp,05-04-2026,,,,Bot
Webapp,05-04-2026,,,,Bot
Inapp,05-04-2026,,,,Bot
Inapp,05-04-2026,PM,Discount Code Request,,Human
Inapp,06-04-2026,PM,DNR,,Human
Inapp,06-04-2026,,,,Bot
Inapp,06-04-2026,,,,Bot
Inapp,06-04-2026,,,,Bot
Webapp,06-04-2026,,,,Bot
Webapp,06-04-2026,PM,DNR,,Human
Inapp,06-04-2026,,,,Bot
Inapp,06-04-2026,,,,Bot
Inapp,06-04-2026,,,,Bot
Inapp,06-04-2026,,,,Bot
Webapp,06-04-2026,,,,Bot
Inapp,06-04-2026,,,,Bot
Webapp,06-04-2026,,,,Bot
Inapp,06-04-2026,,,,Bot
Inapp,06-04-2026,,,,Bot
Webapp,06-04-2026,,,,Bot
Webapp,06-04-2026,,,,Bot
Webapp,06-04-2026,PM,Accessories,Stock Issue,Human
Webapp,06-04-2026,,,,Bot
Webapp,06-04-2026,PM,Subs Activation,Combo Plan,Human
Inapp,06-04-2026,Waggle.org,NA,,Human
Inapp,06-04-2026,,,,Bot
Inapp,06-04-2026,,,,Bot
Inapp,06-04-2026,,,,Bot
Webapp,06-04-2026,,,,Bot
Inapp,06-04-2026,,,,Bot
Webapp,06-04-2026,,,,Bot
Inapp,06-04-2026,PM,DNR,,Human
Webapp,06-04-2026,RV Mini Cam,Presales,Functionalities,Human
Webapp,06-04-2026,,,,Bot
Webapp,06-04-2026,,,,Bot
Webapp,06-04-2026,,,,Bot
Webapp,06-04-2026,4G Camera,Device Query,Mounting,Human
Inapp,06-04-2026,,,,Bot
Webapp,06-04-2026,,,,Bot
Inapp,06-04-2026,PM,DNR,,Human
Inapp,06-04-2026,,,,Bot
Webapp,06-04-2026,,,,Bot
Webapp,06-04-2026,,,,Bot
Webapp,06-04-2026,,,,Bot
Inapp,06-04-2026,PM,DNR,,Human
Inapp,06-04-2026,,,,Bot
Webapp,06-04-2026,,,,Bot
Inapp,06-04-2026,,,,Bot
Inapp,06-04-2026,,,,Bot
Inapp,06-04-2026,PM,DNR,,Human
Inapp,06-04-2026,PM,Subs Activation,Subs Inquiry,Human
Inapp,06-04-2026,,,,Bot
Webapp,06-04-2026,,,,Bot
Webapp,06-04-2026,,,,Bot
Inapp,06-04-2026,,,,Bot
Inapp,06-04-2026,,,,Bot
Inapp,06-04-2026,,,,Bot
Inapp,06-04-2026,,,,Bot
Inapp,06-04-2026,PM,App Issue,Unable to proceed after payment,Human
Inapp,06-04-2026,RV Mini Cam,Connection,,Human
Webapp,06-04-2026,,,,Bot
Webapp,06-04-2026,,,,Bot
Webapp,06-04-2026,,,,Bot
Webapp,06-04-2026,,,,Bot
Inapp,06-04-2026,PM,DNR,,Human
Inapp,07-04-2026,,,,Bot
Webapp,07-04-2026,,,,Bot
Inapp,07-04-2026,,,,Bot
Inapp,07-04-2026,,,,Bot
Inapp,07-04-2026,,,,Bot
Webapp,07-04-2026,,,,Bot
Inapp,07-04-2026,,,,Bot
Inapp,07-04-2026,,,,Bot
Inapp,07-04-2026,,,,Bot
Webapp,07-04-2026,,,,Bot
Webapp,07-04-2026,,,,Bot
Inapp,07-04-2026,,,,Bot
Webapp,07-04-2026,PM,DNR,,Human
Inapp,07-04-2026,,,,Bot
Inapp,07-04-2026,PM,DNR,,Human
Inapp,07-04-2026,,,,Bot
Inapp,07-04-2026,PM,DNR,,Human
Webapp,07-04-2026,PM,Presales,Functionalities,Human
Inapp,07-04-2026,,,,Bot
Inapp,07-04-2026,PM,DNR,,Human
Webapp,07-04-2026,,,,Bot
Inapp,07-04-2026,PM,DNR,,Human
Inapp,07-04-2026,,,,Bot
Inapp,07-04-2026,PM,Subs Activation,Discount Request,Human
Inapp,07-04-2026,,,,Bot
Inapp,07-04-2026,,,,Bot
Webapp,07-04-2026,,,,Bot
Inapp,07-04-2026,,,,Bot
Inapp,07-04-2026,,,,Bot
Inapp,07-04-2026,PM,GPS,Lost device Location,Human
Webapp,07-04-2026,,,,Bot
Inapp,07-04-2026,,,,Bot
Inapp,07-04-2026,,,,Bot
Inapp,07-04-2026,,,,Bot
Inapp,07-04-2026,,,,Bot
Webapp,07-04-2026,4g Mini,Barking Alert,Feature Request,Human
Webapp,07-04-2026,,,,Bot
Webapp,07-04-2026,,,,Bot
Webapp,07-04-2026,,,,Bot
Webapp,07-04-2026,,,,Bot
Inapp,07-04-2026,Waggle.Org,NA,,Human
Webapp,07-04-2026,4g Mini,Subs Activation,Combo Plan,Human
Webapp,07-04-2026,,,,Bot
Inapp,07-04-2026,,,,Bot
Webapp,07-04-2026,,,,Bot
Webapp,07-04-2026,,,,Bot
Webapp,07-04-2026,,,,Bot
Inapp,07-04-2026,,,,Bot
Inapp,07-04-2026,,,,Bot
Inapp,07-04-2026,,,,Bot
Inapp,07-04-2026,,,,Bot
Webapp,08-04-2026,,,,Bot
Webapp,08-04-2026,,,,Bot
Inapp,08-04-2026,,,,Bot
Webapp,08-04-2026,,,,Bot
Inapp,08-04-2026,,,,Bot
Webapp,08-04-2026,,,,Bot
Webapp,08-04-2026,,,,Bot
Inapp,08-04-2026,PM,ERROR 121,,Human
Inapp,08-04-2026,,,,Bot
Inapp,08-04-2026,PM,Registration Issue,Old device,Human
Inapp,08-04-2026,,,,Bot
Webapp,08-04-2026,,,,Bot
Webapp,08-04-2026,,,,Bot
Inapp,08-04-2026,,,,Bot
Webapp,08-04-2026,4g Mini,Device Query,Functionalities,Human
Webapp,08-04-2026,,,,Bot
Inapp,08-04-2026,,,,Bot
Webapp,08-04-2026,,,,Bot
Inapp,08-04-2026,,,,Bot
Webapp,08-04-2026,,,,Bot
Webapp,08-04-2026,,,,Bot
Webapp,08-04-2026,NA,NA,NA,Human
Webapp,08-04-2026,,,,Bot
Webapp,08-04-2026,,,,Bot
Webapp,08-04-2026,,,,Bot
Webapp,08-04-2026,,,,Bot
Inapp,08-04-2026,,,,Bot
Inapp,08-04-2026,PM,GPS,Unable change Location,Human
Inapp,08-04-2026,,,,Bot
Webapp,08-04-2026,PM,Presales,Device Query,Human
Inapp,08-04-2026,,,,Bot
Inapp,08-04-2026,,,,Bot
Webapp,08-04-2026,RV Mini Cam,Presales,Device Query,Human
Inapp,08-04-2026,,,,Bot
Inapp,08-04-2026,4G Camera,Mounting,Solar Panel,Human
Webapp,08-04-2026,,,,Bot
Inapp,08-04-2026,,,,Bot
Webapp,08-04-2026,PM,ERROR 121,,Human
Inapp,08-04-2026,PM,DNR,,Human
Webapp,08-04-2026,,,,Bot
Webapp,09-04-2026,,,,Bot
Inapp,09-04-2026,PM,DNR,,Human
Webapp,09-04-2026,PM,Order Cancel,Subs Cost,Human
Webapp,09-04-2026,,,,Bot
Inapp,09-04-2026,,,,Bot
Webapp,09-04-2026,PM,Subs Activation,Discount Request,Human
Inapp,09-04-2026,,,,Bot
Inapp,09-04-2026,,,,Bot
Webapp,09-04-2026,PM,Device Query,Outside USA,Human
Webapp,09-04-2026,,,,Bot
Webapp,09-04-2026,,,,Bot
Webapp,09-04-2026,PM,AQI,Carbon monoxide Query,Human
Webapp,09-04-2026,,,,Bot
Webapp,09-04-2026,,,,Bot
Webapp,09-04-2026,,,,Bot
Webapp,09-04-2026,4g Mini,Device Query,Auto Tracking,Human
Webapp,09-04-2026,,,,Bot
Inapp,09-04-2026,PM,DNR,,Human
Webapp,09-04-2026,,,,Bot
Inapp,09-04-2026,PM,App Navigation,Email Alert Enable,Human
Inapp,09-04-2026,,,,Bot
Webapp,09-04-2026,,,,Bot
Inapp,09-04-2026,,,,Bot
Webapp,09-04-2026,,,,Bot
Webapp,09-04-2026,,,,Bot
Inapp,09-04-2026,,,,Bot
Webapp,09-04-2026,,,,Bot
Webapp,09-04-2026,,,,Bot
Webapp,09-04-2026,,,,Bot
Webapp,09-04-2026,,,,Bot
Webapp,09-04-2026,PM,No Reason,Contact Support,Human
Inapp,09-04-2026,4g Mini,Connection,,Human
Inapp,09-04-2026,,,,Bot
Inapp,09-04-2026,,,,Bot
Webapp,09-04-2026,,,,Bot
Webapp,09-04-2026,PM,No Reason,Contact Support,Human
Webapp,09-04-2026,,,,Bot
Inapp,09-04-2026,,,,Bot
Webapp,09-04-2026,,,,Bot
Webapp,09-04-2026,PM,No Reason,Contact Support,Human
Inapp,09-04-2026,,,,Bot
Inapp,09-04-2026,,,,Bot
Inapp,09-04-2026,PM,Subs Activation,Discount Request,Human
Webapp,09-04-2026,PM,Order Cancel,By Mistake,Human
Inapp,09-04-2026,,,,Bot
Inapp,09-04-2026,,,,Bot
Inapp,09-04-2026,RV Mini Cam,Device Query,Temp Request,Human
Inapp,09-04-2026,PM,Pet Profile,Dog Breed,Human
Webapp,09-04-2026,PM,Order Cancel,By Mistake,Human
Inapp,09-04-2026,,,,Bot
Webapp,09-04-2026,,,,Bot
Inapp,09-04-2026,PM,Charging Issue,,Human
Webapp,09-04-2026,,,,Bot
Inapp,09-04-2026,4g Mini,App Navigation,Data Usage Request,Human
Inapp,09-04-2026,,,,Bot
Webapp,09-04-2026,,,,Bot
Webapp,09-04-2026,,,,Bot
Webapp,09-04-2026,,,,Bot
Inapp,09-04-2026,,,,Bot
Webapp,10-04-2026,,,,Bot
Inapp,10-04-2026,,,,Bot
Inapp,10-04-2026,PM,False PLPB,,Human
Webapp,10-04-2026,PM,DNR,,Human
Webapp,10-04-2026,,,,Bot
Webapp,10-04-2026,RV Mini Cam,Subs Activation,Combo Plan,Human
Inapp,10-04-2026,,,,Bot
Inapp,10-04-2026,,,,Bot
Webapp,10-04-2026,PM,Return and Refund,,Human
Webapp,10-04-2026,,,,Bot
Inapp,10-04-2026,PM,DNR,,Human
Webapp,10-04-2026,,,,Bot
Inapp,10-04-2026,,,,Bot
Inapp,10-04-2026,,,,Bot
Webapp,10-04-2026,,,,Bot
Webapp,10-04-2026,,,,Bot
Inapp,10-04-2026,PM,DNR,,Human
Webapp,10-04-2026,,,,Bot
Webapp,10-04-2026,,,,Bot
Inapp,10-04-2026,,,,Bot
Inapp,10-04-2026,,,,Bot
Webapp,10-04-2026,PM,Return and Refund,,Human
Webapp,10-04-2026,,,,Bot
Webapp,10-04-2026,PM,Return and Refund,Refund Status,Human
Webapp,10-04-2026,,,,Bot
Webapp,10-04-2026,,,,Bot
Inapp,10-04-2026,,,,Bot
Inapp,10-04-2026,,,,Bot
Inapp,10-04-2026,,,,Bot
Inapp,10-04-2026,,,,Bot
Webapp,10-04-2026,,,,Bot
Inapp,10-04-2026,,,,Bot
Inapp,10-04-2026,PM,Subs Activation,Subs Inquiry,Human
Webapp,10-04-2026,,,,Bot
Webapp,10-04-2026,,,,Bot
Inapp,10-04-2026,,,,Bot
Webapp,10-04-2026,PM,App Navigation,Update Phone No,Human
Inapp,10-04-2026,,,,Bot
Inapp,10-04-2026,PM,DNR,,Human
Webapp,10-04-2026,,,,Bot
Webapp,10-04-2026,,,,Bot
Webapp,10-04-2026,,,,Bot
Inapp,10-04-2026,,,,Bot
Webapp,10-04-2026,,,,Bot
Inapp,10-04-2026,,,,Bot
Inapp,10-04-2026,,,,Bot
Inapp,10-04-2026,4g Mini,Connection,,Human
Inapp,11-04-2026,RV Mini Cam,Subs Cancellation,,Human
Inapp,11-04-2026,4g Mini,Subs Activation,Combo Plan,Human
Inapp,11-04-2026,,,,Bot
Webapp,11-04-2026,,,,Bot
Inapp,11-04-2026,4g Mini,Email change,,Human
Inapp,11-04-2026,,,,Bot
Webapp,11-04-2026,,,,Bot
Webapp,11-04-2026,,,,Bot
Inapp,11-04-2026,PM,DNR,,Human
Inapp,11-04-2026,4g Mini,App Navigation,Live Streaming,Human
Inapp,11-04-2026,PM,DNR,,Human
Inapp,11-04-2026,,,,Bot
Webapp,11-04-2026,,,,Bot
Inapp,11-04-2026,,,,Bot
Webapp,11-04-2026,,,,Bot
Webapp,11-04-2026,,,,Bot
Inapp,11-04-2026,,,,Bot
Inapp,11-04-2026,PM,Registration Issue,Multiple Devices,Human
Inapp,11-04-2026,,,,Bot
Inapp,11-04-2026,RV Mini Cam,App Navigation,Notification Sound,Human
Inapp,11-04-2026,PM,Device Removal,,Human
Inapp,11-04-2026,,,,Bot
Webapp,11-04-2026,,,,Bot
Inapp,11-04-2026,PM,Subs Mapping,,Human
Inapp,11-04-2026,PM,Device Removal,,Human
Webapp,11-04-2026,,,,Bot
Webapp,11-04-2026,PM,App Navigation,Payment Method,Human
Webapp,11-04-2026,,,,Bot
Webapp,11-04-2026,,,,Bot
Inapp,11-04-2026,PM,App Navigation,Payment Method,Human
Webapp,11-04-2026,,,,Bot
Webapp,11-04-2026,,,,Bot
Webapp,11-04-2026,,,,Bot
Webapp,11-04-2026,4G Camera,Playback Issue,,Human
Inapp,11-04-2026,Waggle Cam Pro,Treat Toss Issue,,Human
Webapp,11-04-2026,,,,Bot
Webapp,11-04-2026,PM,Order Cancel,Wrong Address,Human
Inapp,11-04-2026,,,,Bot
